,Date,User,Tweet,Keyword
27,2015-06-03 02:15:25+00:00,kathmandupost,[EDITORIAL] Mass management: Fears of epidemic outbreak post quake miss the urgent need to look after the displaced http://t.co/9aXWqtAzbS,epidemic
28,2021-05-06 10:45:00+00:00,kathmandupost,"EDITORIAL: Silent epidemic

Psychiatrists warn the second wave could be more severe for mental health.

https://t.co/MlNfvDd9Be",epidemic
29,2018-01-18 06:45:00+00:00,kathmandupost,"Viral influenza epidemic at Junichande Rural Municipality in Jajarkot has come under control, the District Health Office confirmed

#KathmanduPost

https://t.co/L0uWvZ3RRe",epidemic
30,2019-09-13 03:55:00+00:00,kathmandupost,"Health experts say fogging insecticides in order to contain dengue epidemic is only a populist measure, and it does not kill larva, pupa and eggs, particularly if it is done during the day. https://t.co/HtSbqsBSOW — by @arjunpoudeltkp",epidemic
31,2018-01-14 02:15:38+00:00,kathmandupost,"Govt rules out epidemic in Jajarkot deaths
#KathmanduPost
https://t.co/ITdoHaE7Ry",epidemic
32,2021-05-17 10:43:40+00:00,kathmandupost,"India’s virus cases decline, but WHO expert says positive tests ominously high

At the current rate, India’s total caseload since the epidemic struck a year ago should pass the 25 million mark in the next couple of days. Total deaths were put at 274,390.

https://t.co/GoNK8hjJVV",epidemic
33,2020-06-25 06:10:00+00:00,kathmandupost,"After cancelling this year’s SEE, government looking for alternatives to grade 11 exams as well

Exams likely to be postponed until epidemic subsides as it won’t affect the students’ promotion to grade 12, officials say.
https://t.co/OaxaATEkMY — by @binodjourno",epidemic
34,2017-11-09 08:10:00+00:00,kathmandupost,"A settlement in Paurai Bazar area in Chandrapur Municipality-1 in Rautahat is facing #dengue epidemic like situation

#KathmanduPost

https://t.co/SkXNFslDXr",epidemic
35,2020-06-25 10:30:00+00:00,kathmandupost,"Covid-19 lockdown affects Nepali students planning to go abroad

While some students plan to wait things out, others have given up on their plans due to the epidemic. https://t.co/33wl8wDB10 — by @dhungana_shuvam",epidemic
36,2015-05-07 02:25:03+00:00,kathmandupost,"[OPINION] Post-disaster epidemic outbreaks can be contained if we intervene now, by 
@smadixit http://t.co/y5qzNwmkoJ",epidemic
37,2019-12-16 22:15:00+00:00,kathmandupost,"OPINION: Mental health betterment needs to emerge as a social movement. And, like any social movement, we need to identify and address the broader structural factors that have been perpetuating this health epidemic. https://t.co/KW43VBcVT7 — by Anjam Singh",epidemic
38,2017-10-06 08:15:00+00:00,kathmandupost,"Diarrhoea epidemic has spread in Tilathi Koiladi Rural Municipality in Saptari that was recently affected by floods

https://t.co/Ac8Jw4oFMO",epidemic
39,2016-04-09 10:15:07+00:00,kathmandupost,"Diarrhoea epidemic contained in Jajarkot

https://t.co/CZOXtt02jy",epidemic
40,2020-02-07 03:40:00+00:00,kathmandupost,"Visit Nepal Year is suffering because of the coronavirus epidemic. But there are also lessons for Nepali tourism in the fallout

Read opinion by @amish973

https://t.co/bMrakQpedJ",epidemic
41,2018-05-28 12:45:00+00:00,kathmandupost,"Diarrhea epidemic in west Dang comes under control

https://t.co/497Jg4mtWe",epidemic
42,2020-06-27 04:40:00+00:00,kathmandupost,"Experts say Covid-19 epidemic has not yet started in Nepal and performing tests only on people placed in quarantine does not help prevent the looming public health threat

https://t.co/3Vk9sx1IEP — by @arjunpoudeltkp",epidemic
43,2018-11-21 05:15:00+00:00,kathmandupost,"Nepal’s poultry industry, both commercial and backyard farming, is the fastest growing sector among agriculture, but has many epidemic challenges to beat, experts warn.

https://t.co/89b0HRg9Ih",epidemic
44,2023-05-10 00:15:00+00:00,kathmandupost,"Uterine prolapse epidemic in Bajhang worsened by poverty and lack of treatment

In Thalara Rural Municipality alone, over 200 women suffer from the condition.

https://t.co/yq6BLYeqeo — by @bajhangimitra",epidemic
45,2018-12-13 15:15:00+00:00,kathmandupost,"Editorial: Online harassment is an epidemic that needs to be addressed more seriously

https://t.co/7Txyuj9O1p",epidemic
46,2016-07-29 02:49:02+00:00,kathmandupost,"#Opinion
There should be greater awareness about origin and transmission of these diseases to prevent an epidemic

https://t.co/s8dJf4HIrT",epidemic
47,2019-09-11 14:35:00+00:00,kathmandupost,"A dengue outbreak, which has reached epidemic levels, has exposed how fragile Nepal’s healthcare system is and how ill-equipped the country is when it comes to dealing with any kind of health emergency. 
https://t.co/faRkcSnSRL — by @arjunpoudeltkp",epidemic
48,2019-06-12 23:15:00+00:00,kathmandupost,"Authorities under the Ministry of Health and Population are not prepared to deal with such climate-induced epidemic — by @arjunpoudeltkp  
https://t.co/WebZh14zGd",epidemic
49,2021-02-28 02:21:00+00:00,kathmandupost,"They spoke up and they are receiving threats

Harassment, death and rape threats, and bigotry against women are a silent epidemic affecting their right to speak up against issues, women activists say. https://t.co/7EscY4RS53 — by @samikshabaral62",epidemic
50,2019-12-16 04:35:00+00:00,kathmandupost,"OPINION: Mental health betterment needs to emerge as a social movement. And, like any social movement, we need to identify and address the broader structural factors that have been perpetuating this health epidemic. https://t.co/KW43VBuwKF — by Anjam Singh",epidemic
51,2015-04-23 02:35:06+00:00,kathmandupost,"Jajarkot epidemic: Medicines start pouring in after Supreme Court order
http://t.co/dH9mx8sOtZ",epidemic
52,2020-02-02 05:30:11+00:00,kathmandupost,"The Philippines on Sunday reported the first overseas death from the growing epidemic of a coronavirus that originated in China, where new confirmed infections jumped by a daily record to top 14,000 cases. https://t.co/kIdFoREVio",epidemic
53,2020-06-27 10:45:00+00:00,kathmandupost,"Covid-19 epidemic is yet to start in Nepal, experts say

Public health experts deem quarantine tests alone not enough to control the contagion and stress community tracing. https://t.co/3Vk9sxjk3p — by @arjunpoudeltkp",epidemic
54,2022-06-17 06:15:00+00:00,kathmandupost,"OPINION: A ‘silent epidemic on wheels’

Around 1.35 million people die each year on the world’s roads every 25 seconds.
https://t.co/BJBspCWxc0 — by @johnrennieshort",epidemic
55,2020-05-20 02:55:00+00:00,kathmandupost,"Opinion: The unspoken reason for lockdowns

No policymaker is prepared to allow a killer epidemic to run its natural course, because the potential death toll would be unacceptable.
https://t.co/skJbcLTRTv — by Robert Skidelsky",epidemic
56,2023-04-09 14:15:00+00:00,kathmandupost,"OPINION: The epidemic of misgovernance

At the core of our national suffering is political mismanagement.

https://t.co/ikdrYPK0ij — by @GuragainMohan",epidemic
57,2020-04-07 03:00:00+00:00,kathmandupost,"The country’s principal opposition party, the Nepali Congress, has failed to put up a unified front against the government’s handling of the crisis in the face of the Covid-19 epidemic.
https://t.co/T80HzR5eW7 — by @anilkathmandu",epidemic
58,2019-10-18 08:15:00+00:00,kathmandupost,Barbardiya Municipality has started incorporating a curriculum centred around awareness about the epidemic of sickle cell anaemia disease. https://t.co/wNhnuhX06d — by Thakur Singh Tharu,epidemic
