,Date,User,Tweet,Keyword
60,2021-08-07 11:45:00+00:00,kathmandupost,"Technical manpower in health departments continues to get transferred. As new appointees take time to learn, fight against the pandemic will be affected, former officials say.

https://t.co/illxWO5TnZ — by @arjunpoudeltkp",pandemic
61,2021-06-06 01:57:18+00:00,kathmandupost,"Leadership of task force formed to fight the pandemic comes into question

Covid-19 Crisis Management Centre needs to be led by experts, not ministers or security personnel, experts say.

https://t.co/2zC7ARJKYp — by @journoprithvi",pandemic
62,2021-07-02 14:15:00+00:00,kathmandupost,"Kathmandu Metropolitan City erasing mural that honoured frontline pandemic workers invites ire 

https://t.co/oNUEFRVU3C — by @AnupOjha7",pandemic
63,2022-02-21 06:00:01+00:00,kathmandupost,"OPINION: Tapping global health care’s greatest resource

The pandemic exposed the need for strong health systems, particularly in underserved communities.

https://t.co/kTm5c6j7f3 — by @MaryBeth_CMMB &amp; @DaveNZambia",pandemic
64,2021-07-15 16:19:30+00:00,kathmandupost,"The head of the World Health Organisation said on Thursday that investigations into the origins of the Covid-19 pandemic in China were being hampered by the lack of raw data on the first days of spread there and urged it to be more transparent.

https://t.co/rVKJ0bKE9G",pandemic
65,2022-06-17 12:45:00+00:00,kathmandupost,"Once feted for pandemic heroics, world’s central banks now face an uneasy crowd

https://t.co/4YphpZSYuu",pandemic
66,2021-09-16 04:45:00+00:00,kathmandupost,"Covid-19 has infected 62,979 children under 18 and killed 86 since the start of the pandemic. Experts say inoculating the parents is the best way to stop infections in communities. https://t.co/mbg4nUoZnd — by @arjunpoudeltkp",pandemic
67,2021-12-07 10:15:00+00:00,kathmandupost,"Next pandemic could be more lethal than Covid, vaccine creator says

Sarah Gilbert, a professor of vaccinology at the University of Oxford, said the world should make sure it is better prepared for the next virus.

https://t.co/TPCAx0ewAa",pandemic
68,2021-07-24 20:10:00+00:00,kathmandupost,"Nearly half a million Nepalis rescued from abroad since the start of pandemic

According to the Covid-19 Crisis Management Centre, most of those rescued are from places including the Persian Gulf, Malaysia and India.

https://t.co/YBcBd1Coss — by @journoprithvi",pandemic
69,2022-02-11 08:45:00+00:00,kathmandupost,"Africa is transitioning out of the pandemic phase of the Covid-19 outbreak and moving towards a situation where it will be managing the virus over the long term, the head of the World Health Organization on the continent said on Thursday.

https://t.co/fFaTFIasIy",pandemic
70,2022-08-10 04:55:00+00:00,kathmandupost,"Syaubari–Rasuwagadhi road upgrade work halted by pandemic yet to resume

Authorities’ indifference to repair such a strategically important road is lamentable, locals say.
https://t.co/dwwDe3n4WX — by Balaram Ghimire",pandemic
71,2021-09-25 03:15:00+00:00,kathmandupost,"Young people around the world took to the streets on Friday to demand urgent action to avert disastrous climate change, in their largest protest since the start of the Covid-19 pandemic.

https://t.co/2LmORD2jJB",pandemic
72,2021-12-31 08:15:00+00:00,kathmandupost,"Four music videos of 2021 worth remembering

Just after a difficult year of pandemic, 2021 brought about some of the finest music videos that are worth watching.
https://t.co/zinwWTFnuP — by @Pinki_SR",pandemic
73,2021-11-03 01:45:00+00:00,kathmandupost,"EDITORIAL: No quick fix

The pandemic is a reality check for the authorities who are entirely reliant on the service sector.

https://t.co/VH8hMtlwMB",pandemic
74,2021-07-16 11:15:00+00:00,kathmandupost,"EDITORIAL: First on the list

Deuba needs to channelise his focus on fighting the coronavirus pandemic.

https://t.co/eqMQpWoyfq",pandemic
75,2021-10-02 02:35:00+00:00,kathmandupost,"Kathmandu yet to see Dashain travel rush

Many people cite reduced incomes due to the pandemic as the reason for cancelling their annual holiday journeys home.

https://t.co/tTGT8u6G39 — by @AnupOjha7",pandemic
76,2021-07-20 16:30:00+00:00,kathmandupost,"Regular vaccination programme takes hit amid Covid-19 pandemic

Doctors warn disruption in the regular immunisation programme could pose a serious risk to children’s health. https://t.co/XT4aL3pkz1 — by @arjunpoudeltkp",pandemic
77,2021-06-16 01:00:01+00:00,kathmandupost,"Covid-19 pandemic, snap polls cast a shadow of uncertainty over census

Covid-19 pandemic, snap polls cast a shadow of uncertainty over census from July 30 to October 1.
https://t.co/rHR4M79YlP — by @journoprithvi",pandemic
78,2021-07-02 21:45:00+00:00,kathmandupost,"Government aims to equip districts with oxygen concentrators, but supply not enough

Oxygen concentrator banks to be set up in districts to address existing and potential shortages in the event of a third wave of the pandemic. 

https://t.co/vtUWeMnOO7 — by @journoprithvi",pandemic
79,2021-12-05 23:15:00+00:00,kathmandupost,"OPINION: Pandemic and palliative care

Creating a space for discussions about death when all medical options have been exhausted.

https://t.co/9pVqCREgRY — by Kseniia Shapoval",pandemic
80,2021-09-07 18:15:00+00:00,kathmandupost,"OPINION: Reviving tourism

The pandemic, hopefully, has taught us some lessons as we reflect on our mistakes. https://t.co/SbXXPonaZb — by @sujeevshakya",pandemic
81,2022-12-07 13:17:01+00:00,kathmandupost,"Emerging from the Covid pandemic, again

Global health officials cautioned the public against letting its guard down, while acknowledging a change in outlook nearly three years after the virus was first detected.

https://t.co/1HbNwL34YU",pandemic
82,2021-10-30 22:15:00+00:00,kathmandupost,"AS IT IS: Mental health of new mothers during the pandemic

The mental well-being of new mothers is often overlooked and rarely taken into consideration.

https://t.co/3sTQgT9LcI — by @HeemaRai",pandemic
83,2021-10-01 15:15:00+00:00,kathmandupost,"How tarot card readings are getting popular among Nepali youths

The pandemic provided an opportunity for these new readers just while there were clients, and social media became the tool.

https://t.co/EnnhWLoJkS — by @Aakritigg",pandemic
84,2021-10-21 08:45:00+00:00,kathmandupost,"Music fans globally are spending more time listening to tunes, about 18.4 hours a week on average, and have turned to their favourite artists for comfort during the Covid-19 pandemic, according to a survey published on Thursday.

https://t.co/14tKAWZ0h9",pandemic
85,2021-09-13 02:30:00+00:00,kathmandupost,"MCC officials wrap up visit hoping the US programme’s ratification

A message, however, is clear to Nepali leadership—it has already been too late and further delay could impact economic recovery at a time of the pandemic.

https://t.co/fUQcl1QPPl  — by @journoprithvi",pandemic
86,2021-12-31 20:45:00+00:00,kathmandupost,"E-commerce shines as pandemic bites

2021 will be considered as a redefining year for the online marketplace and consumers.

https://t.co/YXTNqtwF0X — by @PrasainKrishana",pandemic
87,2021-08-08 13:40:04+00:00,kathmandupost,"Tokyo doused its Olympic flame in a ceremony on Sunday that echoed the restraint of a Games that played out without spectators and were defined and transformed by the global pandemic, dazzling sport and deeply person turmoil.

https://t.co/lyreWQfaRP",pandemic
88,2021-06-16 06:25:00+00:00,kathmandupost,"The joy of giving

In Boudha, Sonam Wangchen, a Buddhist monk, has been quietly helping thousands of people hit hard by the pandemic. This is his story. https://t.co/5hIqljt0e7 — by @TseringNgodupL1",pandemic
89,2021-05-20 14:15:00+00:00,kathmandupost,"Pandemic leaves migrant workers with worries piling up and savings depleting

With international flights suspended, many cannot return home–and they don’t have jobs as their contact is over.
https://t.co/EUYCiaBdHT — by @CK_Mandal",pandemic
90,2021-09-13 12:45:00+00:00,kathmandupost,"MCC officials wrap up visit hoping the US programme’s ratification

A message, however, is clear to Nepali leadership—it has already been too late and further delay could impact economic recovery at a time of the pandemic.

https://t.co/HIoWZRfGOc  — by @journoprithvi",pandemic
91,2021-12-18 07:15:00+00:00,kathmandupost,"BOOKS: A classic born out of contemporary trauma

The Blind Matriarch’ by Namita Gokhale captures a picture of middle-class life battling the pandemic.

https://t.co/UB4W9dZEpp — by Richa Bhattarai",pandemic
92,2022-08-22 03:45:00+00:00,kathmandupost,"Prithvi Highway road widening work at snail’s pace

The highway’s 80-km Aanbukhaireni-Pokhara section is being widened to four lanes, but pandemic and delay in site clearance have hampered the work.

https://t.co/tk1if3Bin8  — by @anjel_joya",pandemic
93,2021-08-24 03:15:00+00:00,kathmandupost,"Influenza cases rising amid Covid-19 pandemic

Health experts warn of increase in severity and fatality due to misdiagnosis and negligence.

https://t.co/eRD6cPeMqg — by @arjunpoudeltkp",pandemic
94,2021-06-08 02:55:00+00:00,kathmandupost,"Government has yet to get oxygen-related supplies to treat Covid-19 patients

As the second wave of Covid-19 pandemic grips the country, the government has so far wholly relied on donors and private sector for crucial medical equipment.
https://t.co/3pAZlhJCXd — by @journoprithvi",pandemic
95,2022-03-01 04:15:00+00:00,kathmandupost,"Doctors’ fee almost doubled during pandemic but government unaware

https://t.co/la1VAlUWM3 — by @arjunpoudeltkp",pandemic
96,2021-12-05 06:45:00+00:00,kathmandupost,"OPINION: Pandemic and palliative care

Creating a space for discussions about death when all medical options have been exhausted.

https://t.co/d4m8vFHShy — by Kseniia Shapoval",pandemic
97,2022-07-04 06:35:00+00:00,kathmandupost,"Pandemic-induced boom in e-commerce reshaped financial services, Daraz says

E-commerce platforms help small-and-medium-scale entrepreneurs to build marketing capacity.

https://t.co/WQY9TdGrt8",pandemic
98,2022-02-05 05:15:00+00:00,kathmandupost,"BOOKS: The perfect book to brighten the pandemic gloom

‘The House in the Cerulean Sea’ is a rare novel that anyone from nine to ninety (and beyond) can enjoy.

https://t.co/vUPRwoOtT5 — by @15n3quarters",pandemic
99,2021-12-18 04:56:56+00:00,kathmandupost,"Pfizer says pandemic could extend to 2024, vaccine data for younger children delayed

Early data suggests that three doses of the shot may be necessary to protect against the Omicron variant.

https://t.co/AgIFPts42D",pandemic
100,2021-05-29 19:15:00+00:00,kathmandupost,"In his 46-minute address, he covered the entire pressing issues of the country entirely, including the fight against the pandemic, vaccine shortage, political confrontation, and dissolution of Parliament.

https://t.co/pXPOo0hLUk — by @anilkathmandu",pandemic
101,2021-09-18 00:45:00+00:00,kathmandupost,"Malnutrition cases up several fold amid Covid-19 pandemic

Severity and deaths will increase if malnourished children are infected with the coronavirus, doctors say. https://t.co/WtdOGsKeQX — by @arjunpoudeltkp",pandemic
102,2022-12-20 18:45:00+00:00,kathmandupost,"OPINION: Covid-19: No longer a pandemic?

There is still a lack of scientific consensus on the criterion that determines whether a pandemic is over.

https://t.co/CwFAMDa5jf — by Sher Bahadur Pun",pandemic
103,2021-07-05 04:45:00+00:00,kathmandupost,"Many people are reluctant to undergo Covid-19 tests

Doctors warn a third wave of pandemic could hit the country only in a matter of days, as the authorities are lifting restrictions while the positivity rate is still high.
https://t.co/mSdgEI3xc5 — by @arjunpoudeltkp",pandemic
104,2022-10-19 00:15:00+00:00,kathmandupost,"Multidimensional poverty slumped in Nepal before Covid-19, global report says

Earlier, a national report had warned that the Covid-19 pandemic could disrupt the past gains. 

https://t.co/Uhyxfjih7b — by @journoprithvi",pandemic
105,2022-01-10 04:05:00+00:00,kathmandupost,"Nepal's industrial capacity utilisation hampered by Covid-19, report says

The country’s industrial sector continues to face uncertainty due to raw material and manpower shortages during the pandemic.

https://t.co/SoyV55UArN — by @PrasainKrishana",pandemic
106,2022-06-30 10:34:51+00:00,kathmandupost,"Indian shares subdued, set for worst quarter since beginning of pandemic

Foreign investors have sold Indian equities worth $13.81 billion in the April-June quarter, the biggest outflow since at least 2008.

https://t.co/L2CCVb8TZV",pandemic
107,2021-09-30 23:15:00+00:00,kathmandupost,"How dining out has changed since Covid-19

Health, safety, and sanitation are on the top of diners’ minds amidst the pandemic, and restaurateurs seem to have taken note.

https://t.co/Q66jEhzy4a — by @Aakritigg",pandemic
108,2021-12-12 07:55:00+00:00,kathmandupost,"FICTION PARK: Ghanashyam Bista and Omicron

In the midst of a pandemic, Bista wants to throw a reunion party but his close friend dissuades him from doing so.

https://t.co/kPdJt4w45B — by Pratik Mainali",pandemic
109,2023-01-14 13:43:58+00:00,kathmandupost,"China reports huge rise in Covid-related deaths after data criticism

While international health experts have predicted at least 1 million Covid-related deaths this year, China had previously reported just over 5,000 since the pandemic began.

https://t.co/NWNI3laNlB",pandemic
110,2022-06-17 09:05:30+00:00,kathmandupost,"World stocks headed for their worst week since markets’ pandemic meltdown in March 2020 as leading central banks doubled down on tighter policy in an effort to tame inflation, setting investors on edge about future economic growth.

https://t.co/UE0j5YWVab",pandemic
111,2021-05-21 22:45:00+00:00,kathmandupost,"OPINION: A pandemic of apathy: How our MPs failed to address Covid-19

It's our great misfortune that the ones in power continue to protect their own interests.

https://t.co/D9iiLJcjka — by @madhukaru",pandemic
112,2021-11-04 07:45:00+00:00,kathmandupost,"OPINION: Go ahead, enjoy your memes

Taking a break to view and share bits of cute and funny pop culture can address pandemic stress.

https://t.co/MeIKl9CBpG — by @JessMyrick",pandemic
113,2022-05-01 16:00:01+00:00,kathmandupost,"Thamel is buzzing again as tourists return

Footfall in Kathmandu’s tourist hub has increased, after being devastated by the Covid pandemic, but entrepreneurs say business is yet to pick up pace. https://t.co/7rvGE5iIan — by @Pa_w_1",pandemic
114,2021-09-17 05:45:00+00:00,kathmandupost,"Malnutrition cases up several fold amid Covid-19 pandemic

Severity and deaths will increase if malnourished children are infected with the coronavirus, doctors say. https://t.co/txK1vRnCn1 — by @arjunpoudeltkp",pandemic
115,2021-06-02 04:05:00+00:00,kathmandupost,"OPINION: Big budget, big promises

Given that the pandemic is affecting economies everywhere, Nepal’s budget is exceptionally far-fetched. https://t.co/sn02zSwVvT — by @csapkota",pandemic
116,2022-04-14 05:15:00+00:00,kathmandupost,"The rise, fall, and rise of fashion rental business

Kathmandu’s fashion rental stores, which were dealt a huge blow by the Covid-19 pandemic, are now making a comeback.

https://t.co/846PbKlDH8 — by @Pinki_SR",pandemic
117,2021-11-15 01:46:33+00:00,kathmandupost,"EDITORIAL: Poaching amid pandemic

Locals must be taught that the destruction of wildlife will adversely affect their way of life too.

https://t.co/qsIEcUqaYY",pandemic
118,2021-12-06 00:15:00+00:00,kathmandupost,"FICTION PARK: The pandemic wedding

Kris and Kiyana wedding went great, but a few days later, attendees started falling sick.

https://t.co/vPaHhmaZ4M — by Santosh Kalwar",pandemic
119,2021-10-18 17:45:00+00:00,kathmandupost,"Foreign investment commitments remain in negative territory

The coronavirus pandemic, unstable politics and ever changing policies have made potential investors wary, officials say.

https://t.co/jj9zGEVc2p — by @PrasainKrishana",pandemic
