,Date,User,Tweet,Keyword
12,2023-02-05 06:45:00+00:00,kathmandupost,"At least 23 dead as dozens of wildfires torch forests in Chile

The latest emergency order covers the southern region of Araucania, next to the previously declared Biobio and Nuble regions.

https://t.co/kQLrSTdFB2",wildfire
13,2016-03-13 08:22:05+00:00,kathmandupost,"Wildfire in Taplejung yet to be doused

https://t.co/L1G6hb18c0",wildfire
14,2019-04-30 23:15:00+00:00,kathmandupost,"The worst forest fire in recent times in Nepal was recorded in 2009 when 49 people, including 13 Nepal Army personnel, died in Ramechhap district while fighting wildfire. https://t.co/xg6KotRn0J — by @CK_Mandal",wildfire
15,2022-09-10 05:19:41+00:00,kathmandupost,"Nepal is one of the hotspots of climate crisis. Our people have been bearing the disproportionate brunt of climate change, with increased frequency of landslides, floods and wildfires: PM Deuba

#KantipurConclave2022",wildfire
16,2016-04-17 05:00:11+00:00,kathmandupost,"#Wildfire sweeps through 77,000ha of forest land in six districts in Lumbini zone

https://t.co/YjJrZ6mPJj https://t.co/EjZ4BlQ5n6",wildfire
17,2021-08-09 05:25:00+00:00,kathmandupost,"Thousands of people have fled their homes on the Greek island of Evia as wildfires burned uncontrolled for a sixth day on Sunday, and ferries were on standby for more evacuations after taking many to safety by sea.

https://t.co/2HZuWOWOzo",wildfire
18,2014-04-18 04:25:54+00:00,kathmandupost,Wildfire threatens protected areas http://t.co/ALvLCSYKj4,wildfire
19,2023-05-08 05:15:00+00:00,kathmandupost,"Poaching surges as wildfires force animals out of forests

Illegal hunting activities are being reported from Chetanagar, Chandrapur, Gaidatar, Rangapur, and Balari forest areas of Rautahat district.

https://t.co/a7zcfbt6EO — by Shiva Puri",wildfire
20,2016-04-28 10:00:38+00:00,kathmandupost,"#Wildfire kills seven deer in two months

https://t.co/YyA3ddotj1 https://t.co/aTcnonK6XQ",wildfire
21,2015-07-18 08:51:02+00:00,kathmandupost,Motorists flee as wildfire races across California freeway http://t.co/fEaa6vnJG1 http://t.co/ZitcEOl6r6,wildfire
22,2016-06-25 04:30:10+00:00,kathmandupost,"3 years after release, Bipul Chettri has finally produced video for 'wildfire' |Mark Harris
https://t.co/fvg319VOc8 https://t.co/eIA5m0ob73",wildfire
23,2021-04-10 06:15:00+00:00,kathmandupost,"Community forest in Palpa engulfed in wildfire for the last three days

Wildfires have affected 1,558 hectares of forestland in the district since mid-March, according to the Division Forest Office.

https://t.co/UCNJm7XGaA — by Madhav Aryal",wildfire
24,2022-04-26 04:00:00+00:00,kathmandupost,"Dry conditions are fuelling wildfires but authorities are ill-equipped to tackle them

103 wildfires were recorded across the country Sunday. Rain unlikely for next three days.

https://t.co/zq477yPwDc — by @arjunpoudeltkp",wildfire
25,2018-04-06 07:30:00+00:00,kathmandupost,"Wildfires have damaged 2,303 hectares of forest cover in 13 districts with the onset of summer season this year, according to the Forest Department

#KathmanduPost

https://t.co/sNVQzyPzY9",wildfire
26,2022-06-29 05:35:00+00:00,kathmandupost,"Wildfires in Bajhang highlands destroy biodiversity

Despite frequent wildfires in the uplands of the district, no scientific studies have been conducted in the region. https://t.co/G1oXncilER — by @bajhangimitra",wildfire
27,2023-03-19 23:15:00+00:00,kathmandupost,"Frequent wildfires in Tarai forests are exposing animals to poachers

When the forest office is under-equipped, taming the fires and curbing poaching remain a challenge. https://t.co/zjbNeR9P8U — by Shiva Puri",wildfire
28,2018-07-24 09:34:09+00:00,kathmandupost,"Wildfire kills at least 50 near Athens, flames trap families as they flee

#KathmanduPost

https://t.co/effBsoEdy4",wildfire
29,2021-03-29 05:15:00+00:00,kathmandupost,"Division Forest Office in Myagdi unable to control forest fires

Wildfires have been raging in over two dozen community and national forests, wildlife reserves and conservation areas for the past few days.

https://t.co/oxHcPwJwXi — by Ghanashyam Khadka",wildfire
30,2018-03-27 06:00:02+00:00,kathmandupost,"Wildfires spread into Parsa National Park

https://t.co/arjO7e13gH",wildfire
31,2019-05-22 05:45:00+00:00,kathmandupost,"More than 14,600 incidents of wildfire have been reported in different parts of the country from May 1 to May 19

https://t.co/LY6iNwspTx -by @CK_Mandal",wildfire
32,2021-04-02 03:15:00+00:00,kathmandupost,"Rainfall brings some respite from pollution but threat of more wildfires remains
https://t.co/RX68dz6uVa — by @CK_Mandal",wildfire
33,2021-04-11 13:03:40+00:00,kathmandupost,"UPDATE: A wildfire that started in the Nagarjun forest on the outskirts of Kathmandu at 7am Sunday has been brought under control.

https://t.co/rPpdDvGJkD https://t.co/2BuPoFY2i3",wildfire
34,2016-04-30 08:00:46+00:00,kathmandupost,"NA dousing wildfire in Kanchanpur

https://t.co/42nz0cqUdK",wildfire
35,2022-07-21 07:15:00+00:00,kathmandupost,"EXPLAINED: How climate change drives heatwaves and wildfires

https://t.co/juLnUW5c9O",wildfire
36,2021-04-26 10:27:33+00:00,kathmandupost,"PHOTOS: Wildfire rages in Sindhuli threatening nearby settlements
https://t.co/rMt80qqCEK — by @Thapakeshav7 https://t.co/a98vEnbPlq",wildfire
37,2018-03-26 06:45:00+00:00,kathmandupost,"Wildfires threaten Katari settlements

#KathmanduPost

https://t.co/PoDMxikXCH",wildfire
38,2016-04-25 07:35:07+00:00,kathmandupost,"#Wildfire destroys over 980 hectares of forest in Kavrepalanchok

https://t.co/gdz5DhNPlE",wildfire
39,2022-03-07 14:03:48+00:00,kathmandupost,"Wildfire rages at forest near Lukla Airport, disrupts flights

Local authorities are yet to bring the inferno under control despite deploying a helicopter to deal with the fire that has spread across difficult terrain. https://t.co/Cq535nDXn7 — by Bhanubhakta Niraula",wildfire
40,2020-04-13 08:00:00+00:00,kathmandupost,"Incidents of wildfire, poaching of wildlife and felling down of trees have been on the rise in several forests in Tarai districts over the past few weeks.

https://t.co/tCQW1VdqYT — by Binod Bhandari &amp; Sunita Baral",wildfire
41,2020-03-08 07:45:00+00:00,kathmandupost,"Hatemalo Community Forest Users Group in Chandrapur, Saptari, has taken initiatives to form a fire line to prevent wildfires from breaking out in the forest.
https://t.co/tNZZJ3UjrQ — by Shiva Puri",wildfire
42,2016-05-02 03:00:12+00:00,kathmandupost,"Wildfires in Dolpa rage for days
https://t.co/9tROLlT1jG https://t.co/7cVBYNk5nc",wildfire
43,2020-04-23 00:45:00+00:00,kathmandupost,"Misinformation spreads like wildfire in any major event, but in the case of Covid-19, the spread of fake news can be dangerous to the public. https://t.co/2T3aqlguVK — by @ankitkhadgi",wildfire
44,2021-03-29 22:15:00+00:00,kathmandupost,"Division Forest Office in Myagdi unable to control forest fires

Wildfires have been raging in over two dozen community and national forests, wildlife reserves and conservation areas for the past few days. https://t.co/oxHcPx18lS — by Ghanashyam Khadka",wildfire
45,2016-04-13 02:23:50+00:00,kathmandupost,"#Editorial  Raging inferno: Preventive and mitigation measures against wildfires need to be strengthened

https://t.co/HvBx778XJV",wildfire
46,2021-04-02 17:26:00+00:00,kathmandupost,"Rainfall brings some respite from pollution but threat of more wildfires remains
https://t.co/tdEPuTHrxS — by @CK_Mandal",wildfire
47,2022-07-19 10:29:26+00:00,kathmandupost,"Record temperatures scorch Europe, as wildfires rage across south

More than 30 wildfires continued to ravage parts of Spain, with authorities paying special attention to four blazes in Castile and Leon and Galicia.

https://t.co/QUd3gEPH1I",wildfire
48,2023-02-01 05:55:30+00:00,kathmandupost,"Wildfire raging inside Gaurishankar Conservation Area in Ramechhap

All efforts to contain the inferno, which has been raging for three days, have remained largely unsuccessful, say officials.
https://t.co/O3xVY2wEIl — by Tika Prasad Bhatta",wildfire
49,2021-10-31 08:45:00+00:00,kathmandupost,"Blaming climate change, Turkish farmers count the cost of drought

Besides the lingering drought, Turkey was hit by flash floods in its Black Sea region and massive wildfires in southern regions during the summer.

https://t.co/N579OVkJCo",wildfire
50,2016-04-14 09:46:08+00:00,kathmandupost,"#WildFire in Khotang beyond control

https://t.co/3JfuV0SwM7",wildfire
51,2016-04-13 16:13:06+00:00,kathmandupost,"#Editorial : Preventive and mitigation measures against wildfires need to be strengthened

https://t.co/HvBx778XJV",wildfire
52,2022-04-26 18:15:00+00:00,kathmandupost,"Dry conditions are fuelling wildfires but authorities are ill-equipped to tackle them

103 wildfires were recorded across the country Sunday. Rain unlikely for next three days.

https://t.co/UV4JkiV8lq — by @arjunpoudeltkp",wildfire
53,2021-01-14 21:15:00+00:00,kathmandupost,Wildfire burns 700 hectares of forest cover in Manang https://t.co/LRVqbG6DXb — by Aash Gurung,wildfire
54,2020-10-04 22:45:00+00:00,kathmandupost,"Fiction Park: The miracle of untouchable milk

The news of the blacksmith's wife breastfeeding the Brahmin’s son spread across the village like wildfire. https://t.co/SYPEPpm6tI — by Chandra Kumar Phuyal",wildfire
55,2021-03-31 12:58:13+00:00,kathmandupost,"WATCH: Worsening wildfires a reminder that the country lacks clear policies
https://t.co/nOY9RjiJ3G
Reporting by @CK_Mandal Edit by @DrishnaS https://t.co/4f1zEh2yJa",wildfire
56,2019-05-27 17:15:00+00:00,kathmandupost,"The wildfire, which started in the adjoining Indreni Community Forest on May 9, reached Bhuwaneshwori Forest on May 11 and threatened the Tusare Simpani settlement. https://t.co/D0gNVnaE7B — by @CK_Mandal",wildfire
57,2021-04-11 11:27:15+00:00,kathmandupost,"PHOTOS: Authorities working to control wildfire in Nagarjun forest
https://t.co/rPpdDvGJkD — by @AngadDhakal https://t.co/LPFQ0kWTpN",wildfire
58,2023-03-19 07:15:00+00:00,kathmandupost,"Frequent wildfires in Tarai forests are exposing animals to poachers

When the forest office is under-equipped, taming the fires and curbing poaching remain a challenge.

https://t.co/zjbNeR9P8U — by Shiva Puri",wildfire
59,2021-01-14 08:10:00+00:00,kathmandupost,"Wildfire burns 700 hectares of forest cover in Manang

The fire that started two months ago is spreading rapidly destroying forest resources and risking wildlife inside Annapurna Conservation Area.
https://t.co/LRVqbFP35D — by Aash Gurung",wildfire
60,2016-04-28 09:30:25+00:00,kathmandupost,"Wildfire blazes through #DhorpatanHuntingReserve

https://t.co/xdNtMzo6Gt https://t.co/gCZAsb0AUT",wildfire
61,2023-04-25 03:45:00+00:00,kathmandupost,"Districts of Lumbini province are caught unprepared by wildfires every year

Lack of coordination and shifting of the blame between authorities have resulted in a slipshod approach to wildfires.

https://t.co/FTpR3PlDVN — by Madhab Aryal",wildfire
62,2023-04-25 18:45:00+00:00,kathmandupost,"Districts of Lumbini province are caught unprepared by wildfires every year

Lack of coordination and shifting of the blame between authorities have resulted in a slipshod approach to wildfires.

https://t.co/XNW0L7jxOx — by Madhab Aryal",wildfire
63,2021-02-14 07:40:00+00:00,kathmandupost,"Wildfire raging in the forests of Manang district

Security personnel along with local villagers have been working tirelessly to douse the flames that started in a forest on Thursday.
https://t.co/IFeR67Zbt7 — by Aash Gurung",wildfire
64,2022-04-20 07:45:00+00:00,kathmandupost,"Wildfires rage in Palpa forests, leaving human settlements at high risk

Wildfires recur in the district every year but the authorities concerned and the local units are not well prepared to mitigate the disaster. https://t.co/dz1wkcGqOc — by Madhab Aryal",wildfire
65,2016-03-10 07:45:26+00:00,kathmandupost,"Wildfire catches on at Narayangadh

https://t.co/KOqx83UwHZ https://t.co/EgADjHCxPx",wildfire
66,2021-04-10 20:45:00+00:00,kathmandupost,"Community forest in Palpa engulfed in wildfire for the last three days

Wildfires have affected 1,558 hectares of forestland in the district since mid-March, according to the Division Forest Office.

https://t.co/ORXglnIw6g — by Madhav Aryal",wildfire
67,2018-05-31 07:15:00+00:00,kathmandupost,"Wildfires are raging through several forests, protected areas and bio-corridors in Kailali district, destroying local flora and fauna on their paths

#KathmanduPost

https://t.co/yplY7NfiA0",wildfire
68,2023-01-31 12:23:04+00:00,kathmandupost,"Wildfire inside Gaurishankar Conservation Area yet to be brought under control

Efforts by local authorities to contain the spread of the wildfire, which has been raging for three days, have remained largely unsuccessful. https://t.co/AmxC0C3pyU — by Tika Prasad Bhatta",wildfire
69,2020-04-22 05:45:00+00:00,kathmandupost,"Why do people fall for fake news?

Misinformation spreads like wildfire in any major event, but in the case of Covid-19, the spread of fake news can be dangerous to the public. https://t.co/2T3aqkYU4c — by @ankitkhadgi",wildfire
70,2020-03-09 01:00:00+00:00,kathmandupost,"Hatemalo Community Forest Users Group in Chandrapur, Saptari, has taken initiatives to form a fire line to prevent wildfires from breaking out in the forest.

https://t.co/tNZZJ3UjrQ — by Shiva Puri",wildfire
