,Date,User,Tweet,Keyword
20,2015-01-14 02:47:59+00:00,kathmandupost,"[EDITORIAL] Coming to Kathmandu: Training people on ways to be safe in case of earthquake can help reduce casualties
http://t.co/NZe3TXVtyl",casualties
21,2016-09-30 05:35:00+00:00,kathmandupost,"Many casualties in New Jersey train crash (In pictures)

https://t.co/RDgttzwTPi https://t.co/fsYO3HeeWO",casualties
22,2023-01-06 13:20:26+00:00,kathmandupost,"Signs of fighting after Russia says unilateral truce comes into force in Ukraine

Rockets slammed into a residential building in the Ukrainian city of Kramatorsk close to the eastern frontline, damaging 14 homes but with no casualties, the mayor said.

https://t.co/BJWO98vv06",casualties
23,2023-03-13 06:00:00+00:00,kathmandupost,"Ukraine, Russia locked in brutal battle in Bakhmut, casualties mount

Analysts expect a Ukrainian counter-offensive to begin in earnest over April-May when the weather improves and more military aid arrives, including heavy Leopard and Challenger tanks.

https://t.co/FqVWEfk74a",casualties
24,2015-09-02 10:05:24+00:00,kathmandupost,Kailali and Birgunj have the highest number of protest casualties. http://t.co/6nEdANv8eO http://t.co/tUHVk16gkI,casualties
25,2017-07-19 03:30:00+00:00,kathmandupost,"Landslide buries 7 houses in Ri village, Dhading

No reports of human casualties

#KathmanduPost

https://t.co/hNimFWoH2m",casualties
26,2015-01-08 09:24:28+00:00,kathmandupost,"#Breaking: Explosion at kebab shop near mosque in eastern France, no casualties: officials #ParisShooting",casualties
27,2021-06-01 07:15:00+00:00,kathmandupost,"Businesses become casualties of coronavirus

The pandemic has devastated small and medium firms, robbing thousands of livelihoods.

https://t.co/UXyle1lQTi — by @journoprithvi",casualties
28,2021-08-14 15:47:57+00:00,kathmandupost,"Major earthquake in Haiti felt across Caribbean, high casualties expected

https://t.co/WuNRLV6oXl",casualties
29,2023-03-12 07:45:00+00:00,kathmandupost,"Ukraine, Russia say hundreds of enemy troops killed in battle for Bakhmut

Both sides have admitted to suffering and inflicting significant losses in Bakhmut, while the exact number of casualties is difficult to independently verify.

https://t.co/Gm5pTsYLxw",casualties
30,2017-08-03 05:14:57+00:00,kathmandupost,"Landslide buries 2 trucks, passenger bus,Scorpio jeep along Narayangadh-Mugling road section,no casualties reported

https://t.co/KWNNDH0LWZ",casualties
31,2023-01-22 10:50:43+00:00,kathmandupost,"Multiple casualties in shooting in Los Angeles: Reports

It was not clear how many people had been injured or killed, or if the suspect was still at large.

https://t.co/UlvlwDRQmy",casualties
32,2020-08-09 11:43:43+00:00,kathmandupost,"Nepal’s Covid-19 toll reaches 75 with two more deaths; 380 new cases confirmed

According to the Health Ministry, one man from Kaski and a woman from Parsa are the latest casualties.

https://t.co/n3zOG6iJrC",casualties
33,2023-04-04 08:15:54+00:00,kathmandupost,"Firefighters, army work to douse massive fire in Bangladesh market

No casualties have been reported so far in the fire, which began early on Tuesday, but army personnel had been called in to help contain the rapidly spreading fire.

https://t.co/JY8jDetDU5",casualties
34,2015-10-06 06:30:10+00:00,kathmandupost,"Aden hotel used by Yemen government hit by missile, casualties feared http://t.co/UrQNq1o7XE http://t.co/P8L7sbGbTh",casualties
35,2020-11-19 12:15:00+00:00,kathmandupost,"EDITORIAL: Lying with numbers

The government has failed so much as to quantify Covid-19 casualties, let alone humanise them.

https://t.co/lG4FVJbiM6",casualties
36,2015-04-26 04:34:39+00:00,kathmandupost,"Meanwhile, no casualties have been reported at Far Western Region, the only region without any quake-related deaths. #NepalEarthquake",casualties
37,2015-08-10 08:00:34+00:00,kathmandupost,"Large explosion near Kabul Airport, casualties feared: Police http://t.co/JMzgVRT1Sj",casualties
38,2020-11-19 01:44:00+00:00,kathmandupost,"EDITORIAL: Lying with numbers

The government has failed so much as to quantify Covid-19 casualties, let alone humanise them.

https://t.co/ASHmik1P4S",casualties
39,2020-01-10 03:55:00+00:00,kathmandupost,"Even a year after the Chinese handover of Kalanki-Koteshwor road, the government authorities have not added any road safety infrastructure along the eight-lane expressway to prevent the increasing number of road traffic casualties. https://t.co/y1Yw79ieXb — by @AnupOjha7",casualties
40,2021-06-01 23:30:00+00:00,kathmandupost,"Businesses become casualties of coronavirus

The pandemic has devastated small and medium firms, robbing thousands of livelihoods.
https://t.co/UXyle14fuI — by @journoprithvi",casualties
41,2019-04-02 03:30:00+00:00,kathmandupost,"The storm that cut a swathe through Parsa and Bara districts in the evening had left a trail of destruction--particularly in poor neighbourhoods-- and a large number of casualties in its wake.
https://t.co/FWZnSVg9YK",casualties
42,2014-09-07 01:33:08+00:00,kathmandupost,#Exclusive: Blocked Sunkoshi River bursts decreasing water level by some 12 meters. No casualties reported so far. http://t.co/xJXpI81FEz,casualties
43,2020-08-08 12:22:04+00:00,kathmandupost,"Nepal reports three more Covid-19-related deaths and 378 new cases

Two men from Parsa and Morang and a woman from Kathmandu became the latest casualties, according to the Health Ministry. https://t.co/G1CgMkSaGC",casualties
44,2019-09-02 02:13:00+00:00,kathmandupost,"The Eighth National Games judo gold medalists Nisha Chaudhary and Pawan Kumar Shrestha were the big casualties as Nepal Judo Association on Sunday finalised a 14-member team for the 13th South Asian Games. 
https://t.co/DHicOU5YtT — by @PrajwalOli",casualties
45,2021-08-26 15:57:53+00:00,kathmandupost,"There were at least two explosions near Kabul's airport amid a huge and chaotic evacuation effort from Afghanistan on Thursday, the Pentagon said, with civilians and US service members among the casualties of what was described as a “complex attack.”

https://t.co/Ju8QUMmkjP",casualties
46,2023-05-05 08:50:19+00:00,kathmandupost,"Simrik Air chopper crashes in Sankhuwasabha

No casualties have been reported in the incident.

https://t.co/Ac3tHESQr4",casualties
47,2021-04-16 06:35:00+00:00,kathmandupost,"Several people were injured in a shooting at a FedEx facility in Indianapolis, police said early on Friday, without disclosing any casualties and adding that the shooter had taken his own life.

https://t.co/BUXkKe9MUn",casualties
48,2018-03-04 05:00:00+00:00,kathmandupost,"A fire destroyed 30 houses at Gharbana settlement in Tajakot Rural Municipality-1, Humla, on Friday night. There were no human casualties, said police

#KathmanduPost

https://t.co/TMNwoaPvut",casualties
49,2015-05-14 04:37:24+00:00,kathmandupost,7-storey building collapses in Kalanki; No casualties reported http://t.co/7KoVa2oJgr,casualties
50,2015-05-12 10:24:42+00:00,kathmandupost,"Fresh tremor hits country, casualties reported; NA rescue teams flown to Dolakha, Ramechhap http://t.co/8GRb9QqyVN",casualties
51,2012-07-12 05:59:24+00:00,kathmandupost,"TKP's new column, State of the State: Constitutional Bodies are are all set  to become new casualties after the... http://t.co/NHCKYBi",casualties
52,2018-11-22 14:48:30+00:00,kathmandupost,"Police said they have retrieved 16 bodies from the accident site. The number of casualties may rise further.

https://t.co/YsnHEeabG7",casualties
53,2022-03-21 08:30:38+00:00,kathmandupost,"China Eastern Airlines passenger jet has ‘accident’ in Guangxi, state media says

The jet involved in the accident was a Boeing 737 aircraft and the number of casualties was not immediately known, CCTV said. Rescue was on its way, it said.

https://t.co/U4ohpMSiH4",casualties
54,2021-04-24 15:33:18+00:00,kathmandupost,"Dozens killed in wildlife attacks across the country

Government figures show human-wildlife conflicts and casualties are increasing.

https://t.co/SuHoxUmqRd — by @CK_Mandal",casualties
